adm3_en,adm3_pcode,adm2_en,adm2_pcode,adm1_en,adm1_pcode,control,zone_desc,swath,uo_a_code,sp1_hromadas,sp2_hromadas,sp3_hromadas,sp4_hromadas
Shyrokivska,UA2306033,Zaporizkyi,UA2306,Zaporizka,UA23,UA,21-50 km (without capital),20-50km,UA23_U50X,1,NA,1,1
Petro-Mykhailivska,UA2306025,Zaporizkyi,UA2306,Zaporizka,UA23,UA,51+ km (frontline region),50+,UA23_U51P,NA,NA,1,1
Zaporizka,UA2306007,Zaporizkyi,UA2306,Zaporizka,UA23,UA,0-50 km oblast capital,20-50km,UA23_UCAP,1,NA,1,1
Biloberizka,UA2602001,Verkhovynskyi,UA2602,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Verkhovynska,UA2602003,Verkhovynskyi,UA2602,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Zelenska,UA2602005,Verkhovynskyi,UA2602,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Bilshivtsivska,UA2604001,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Bohorodchanska,UA2604003,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Bukachivska,UA2604005,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Burshtynska,UA2604007,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Halytska,UA2604009,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Dzvyniatska,UA2604011,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Dubovetska,UA2604013,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Yezupilska,UA2604015,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Zahvizdianska,UA2604017,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Ivano-Frankivska,UA2604019,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Lysetska,UA2604021,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Obertynska,UA2604023,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Oleshanska,UA2604025,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Rohatynska,UA2604027,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Solotvynska,UA2604029,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Starobohorodchanska,UA2604031,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Tysmenytska,UA2604033,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Tlumatska,UA2604035,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Uhrynivska,UA2604037,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Yamnytska,UA2604039,Ivano-Frankivskyi,UA2604,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Bolekhivska,UA2606001,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Broshniv-Osadska,UA2606003,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Verkhnianska,UA2606005,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Vyhodska,UA2606007,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Vytvytska,UA2606009,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Voinylivska,UA2606011,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Dolynska,UA2606013,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Dubivska,UA2606015,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Kaluska,UA2606017,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Novytska,UA2606019,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Perehinska,UA2606021,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Rozhniativska,UA2606023,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Spaska,UA2606025,Kaluskyi,UA2606,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Hvizdetska,UA2608001,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Horodenkivska,UA2608003,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Zabolotivska,UA2608005,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Kolomyiska,UA2608007,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Korshivska,UA2608009,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Mateivetska,UA2608011,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Nyzhnoverbizka,UA2608013,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Otyniiska,UA2608015,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Pechenizhynska,UA2608017,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Pidhaichykivska,UA2608019,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Piadytska,UA2608021,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Sniatynska,UA2608023,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Chernelytska,UA2608025,Kolomyiskyi,UA2608,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Kosivska,UA2610001,Kosivskyi,UA2610,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Kosmatska,UA2610003,Kosivskyi,UA2610,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Kutska,UA2610005,Kosivskyi,UA2610,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Rozhnivska,UA2610007,Kosivskyi,UA2610,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Yablunivska,UA2610009,Kosivskyi,UA2610,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Vorokhtianska,UA2612001,Nadvirnianskyi,UA2612,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Deliatynska,UA2612003,Nadvirnianskyi,UA2612,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Lanchynska,UA2612005,Nadvirnianskyi,UA2612,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Nadvirnianska,UA2612007,Nadvirnianskyi,UA2612,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Pasichnianska,UA2612009,Nadvirnianskyi,UA2612,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Pererislianska,UA2612011,Nadvirnianskyi,UA2612,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Polianytska,UA2612013,Nadvirnianskyi,UA2612,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Yaremchanska,UA2612015,Nadvirnianskyi,UA2612,Ivano-Frankivska,UA26,UA,51+ km (not frontline region),50+,UA26_UALL,NA,NA,1,1
Bilotserkivska,UA3202001,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Volodarska,UA3202003,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Hrebinkivska,UA3202005,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Kovalivska,UA3202007,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Malovilshanska,UA3202009,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Medvynska,UA3202011,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Rokytnianska,UA3202013,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Skvyrska,UA3202015,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Stavyshchenska,UA3202017,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Tarashchanska,UA3202019,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Tetiivska,UA3202021,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Uzynska,UA3202023,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Fursivska,UA3202025,Bilotserkivskyi,UA3202,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Boryspilska,UA3204001,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Voronkivska,UA3204003,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Hirska,UA3204005,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Divychkivska,UA3204007,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Zolochivska,UA3204009,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Pereiaslavska,UA3204011,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Prystolychna,UA3204013,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Studenykivska,UA3204015,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Tashanska,UA3204017,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Tsyblivska,UA3204019,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Yahotynska,UA3204021,Boryspilskyi,UA3204,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Baryshivska,UA3206001,Brovarskyi,UA3206,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Berezanska,UA3206003,Brovarskyi,UA3206,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Brovarska,UA3206005,Brovarskyi,UA3206,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Velykodymerska,UA3206007,Brovarskyi,UA3206,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Zazymska,UA3206009,Brovarskyi,UA3206,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Zghurivska,UA3206011,Brovarskyi,UA3206,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Kalynivska,UA3206013,Brovarskyi,UA3206,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Kalytianska,UA3206015,Brovarskyi,UA3206,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Bilohorodska,UA3208001,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Borodianska,UA3208003,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Borshchahivska,UA3208005,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Buchanska,UA3208007,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Vyshneva,UA3208009,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Hostomelska,UA3208011,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Dmytrivska,UA3208013,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Irpinska,UA3208015,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Kotsiubynska,UA3208017,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Makarivska,UA3208019,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Nemishaivska,UA3208021,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Piskivska,UA3208023,Buchanskyi,UA3208,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Vyshhorodska,UA3210001,Vyshhorodskyi,UA3210,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Dymerska,UA3210003,Vyshhorodskyi,UA3210,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Ivankivska,UA3210005,Vyshhorodskyi,UA3210,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Petrivska,UA3210007,Vyshhorodskyi,UA3210,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Pirnivska,UA3210009,Vyshhorodskyi,UA3210,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Poliska,UA3210011,Vyshhorodskyi,UA3210,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Slavutytska,UA3210013,Vyshhorodskyi,UA3210,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Bohuslavska,UA3212001,Obukhivskyi,UA3212,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Vasylkivska,UA3212003,Obukhivskyi,UA3212,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Kaharlytska,UA3212005,Obukhivskyi,UA3212,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Kozynska,UA3212007,Obukhivskyi,UA3212,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Myronivska,UA3212009,Obukhivskyi,UA3212,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Obukhivska,UA3212011,Obukhivskyi,UA3212,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Rzhyshchivska,UA3212013,Obukhivskyi,UA3212,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Ukrainska,UA3212015,Obukhivskyi,UA3212,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Feodosiivska,UA3212017,Obukhivskyi,UA3212,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Byshivska,UA3214001,Fastivskyi,UA3214,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Boiarska,UA3214003,Fastivskyi,UA3214,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Hatnenska,UA3214005,Fastivskyi,UA3214,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Hlevakhivska,UA3214007,Fastivskyi,UA3214,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Kalynivska,UA3214009,Fastivskyi,UA3214,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Kozhanska,UA3214011,Fastivskyi,UA3214,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Tomashivska,UA3214013,Fastivskyi,UA3214,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Fastivska,UA3214015,Fastivskyi,UA3214,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Chabanivska,UA3214017,Fastivskyi,UA3214,Kyivska,UA32,UA,51+ km (not frontline region),50+,UA32_UALL,NA,NA,1,1
Blahovishchenska,UA3502001,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Vilshanska,UA3502003,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Haivoronska,UA3502005,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Holovanivska,UA3502007,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Zavallivska,UA3502009,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Nadlatska,UA3502011,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Novoarkhanhelska,UA3502013,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Perehonivska,UA3502015,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Pidvysotska,UA3502017,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Pobuzka,UA3502019,Holovanivskyi,UA3502,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Adzhamska,UA3504001,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Bobrynetska,UA3504003,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Velykoseverynivska,UA3504005,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Hurivska,UA3504007,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Dmytrivska,UA3504009,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Dolynska,UA3504011,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Znamianska,UA3504013,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Katerynivska,UA3504015,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Ketrysanivska,UA3504017,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Kompaniivska,UA3504019,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Kropyvnytska,UA3504021,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Kamianetska,UA3504023,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Oleksandrivska,UA3504025,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Pervozvanivska,UA3504027,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Sokolivska,UA3504029,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Subottsivska,UA3504031,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Ustynivska,UA3504033,Kropyvnytskyi,UA3504,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Hannivska,UA3506001,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Hlodoska,UA3506003,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Dobrovelychkivska,UA3506005,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Zlynska,UA3506007,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Malovyskivska,UA3506009,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Marianivska,UA3506011,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Novomyrhorodska,UA3506013,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Novoukrainska,UA3506015,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Pishchanobridska,UA3506017,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Pomichnianska,UA3506019,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Rivnianska,UA3506021,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Smolinska,UA3506023,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Tyshkivska,UA3506025,Novoukrainskyi,UA3506,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Velykoandrusivska,UA3508001,Oleksandriiskyi,UA3508,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Novoprazka,UA3508003,Oleksandriiskyi,UA3508,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Oleksandriiska,UA3508005,Oleksandriiskyi,UA3508,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Onufriivska,UA3508007,Oleksandriiskyi,UA3508,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Pantaivska,UA3508009,Oleksandriiskyi,UA3508,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Petrivska,UA3508011,Oleksandriiskyi,UA3508,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Popelnastivska,UA3508013,Oleksandriiskyi,UA3508,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Pryiutivska,UA3508015,Oleksandriiskyi,UA3508,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Svitlovodska,UA3508017,Oleksandriiskyi,UA3508,Kirovohradska,UA35,UA,51+ km (not frontline region),50+,UA35_UALL,NA,NA,1,1
Boryslavska,UA4602001,Drohobytskyi,UA4602,Lvivska,UA46,UA,51+ km (not frontline region),50+,UA46_UALL,NA,NA,1,1
